"","Cantidad_TGC_1","Cantidad_TGC_2","Respuesta_A","Respuesta_B","Direccion","Separacion","correctas_A","correctas_B","correctas"
"5800","1","0","1","0","45",8,1,1,1
"5801","0","1","0","1","0",8,1,1,1
"5802","1","1","1","1","135",11,1,1,1
"5803","2","1","2","1","135",5,1,1,1
"5804","2","0","2","1","0",11,1,0,0
"5805","0","0","0","0","90",11,1,1,1
"5806","2","1","2","1","45",3,1,1,1
"5807","0","1","0","0","45",14,1,0,0
"5808","1","1","1","1","45",5,1,1,1
"5809","2","2","3","2","90",3,0,1,0
"5810","0","1","0","0","135",3,1,0,0
"5811","0","1","1","1","0",5,0,1,0
"5812","1","3","1","3","45",3,1,1,1
"5813","1","1","1","1","135",5,1,1,1
"5814","2","0","2","1","0",11,1,0,0
"5815","3","3","2","1","90",14,0,0,0
"5816","1","0","1","0","0",17,1,1,1
"5817","1","1","1","2","135",17,1,0,0
"5818","0","0","0","1","90",8,1,0,0
"5819","1","3","2","2","90",14,0,0,0
"5820","0","3","0","1","90",20,1,0,0
"5821","2","0","2","0","45",17,1,1,1
"5822","2","2","2","2","0",11,1,1,1
"5823","1","1","1","2","45",17,1,0,0
"5824","1","1","2","1","45",8,0,1,0
"5825","2","1","3","1","45",5,0,1,0
"5826","1","1","1","0","135",5,1,0,0
"5827","0","0","0","0","45",14,1,1,1
"5828","1","2","2","1","45",17,0,0,0
"5829","0","3","0","2","135",14,1,0,0
"5830","2","1","2","1","0",8,1,1,1
"5831","2","1","3","2","135",8,0,0,0
"5832","0","0","1","0","45",5,0,1,0
"5833","3","0","3","0","135",3,1,1,1
"5834","2","1","2","0","90",20,1,0,0
"5835","1","1","1","1","0",5,1,1,1
"5836","2","1","2","1","90",5,1,1,1
"5837","0","1","0","1","90",5,1,1,1
"5838","1","0","1","1","90",11,1,0,0
"5839","0","2","0","2","135",20,1,1,1
"5840","1","1","1","1","0",5,1,1,1
"5841","1","1","1","1","135",3,1,1,1
"5842","0","1","1","1","45",8,0,1,0
"5843","0","0","0","1","0",20,1,0,0
"5844","2","1","2","1","90",14,1,1,1
"5845","1","1","1","1","135",14,1,1,1
"5846","2","1","2","2","90",11,1,0,0
"5847","2","2","2","2","90",3,1,1,1
"5848","1","0","1","0","90",14,1,1,1
"5849","1","1","1","0","135",14,1,0,0
"5850","2","1","2","1","135",11,1,1,1
"5851","0","0","0","0","45",3,1,1,1
"5852","1","1","2","1","45",11,0,1,0
"5853","1","3","1","3","0",8,1,1,1
"5854","0","1","0","1","135",8,1,1,1
"5855","1","1","2","2","135",11,0,0,0
"5856","0","3","0","2","135",8,1,0,0
"5857","2","0","2","0","45",3,1,1,1
"5858","2","2","1","2","0",3,0,1,0
"5859","2","1","2","0","90",20,1,0,0
"5860","3","2","2","0","90",20,0,0,0
"5861","1","0","1","0","135",11,1,1,1
"5862","0","1","0","1","45",3,1,1,1
"5863","2","0","1","1","90",11,0,0,0
"5864","1","2","1","1","90",3,1,0,0
"5865","2","0","2","0","0",3,1,1,1
"5866","0","1","1","2","135",11,0,0,0
"5867","1","1","0","1","90",5,0,1,0
"5868","0","1","0","1","90",14,1,1,1
"5869","2","1","2","1","90",11,1,1,1
"5870","0","0","0","1","135",8,1,0,0
"5871","1","2","1","2","0",3,1,1,1
"5872","2","0","2","0","45",14,1,1,1
"5873","3","0","2","1","135",11,0,0,0
"5874","0","1","1","1","135",14,0,1,0
"5875","1","2","1","2","0",5,1,1,1
"5876","2","1","2","2","0",20,1,0,0
"5877","0","2","0","1","90",5,1,0,0
"5878","1","1","1","1","135",11,1,1,1
"5879","2","0","1","1","0",11,0,0,0
"5880","1","2","0","1","135",20,0,0,0
"5881","1","0","1","0","0",14,1,1,1
"5882","1","1","1","1","135",5,1,1,1
"5883","1","0","1","1","135",8,1,0,0
"5884","3","0","2","1","0",20,0,0,0
"5885","2","2","2","1","90",11,1,0,0
"5886","0","0","0","0","135",5,1,1,1
"5887","1","3","2","2","90",11,0,0,0
"5888","1","0","1","0","135",8,1,1,1
"5889","1","0","1","0","45",5,1,1,1
"5890","0","1","0","1","0",11,1,1,1
"5891","0","0","1","1","0",17,0,0,0
"5892","1","0","1","0","45",11,1,1,1
"5893","0","2","0","1","135",5,1,0,0
"5894","1","1","1","0","45",17,1,0,0
"5895","1","0","0","1","90",8,0,0,0
"5896","0","1","0","1","90",11,1,1,1
"5897","1","3","1","3","45",3,1,1,1
"5898","1","0","1","1","90",17,1,0,0
"5899","1","1","1","1","45",11,1,1,1
"5900","1","0","1","2","0",20,1,0,0
"5901","1","2","1","2","45",5,1,1,1
"5902","1","0","1","0","90",8,1,1,1
"5903","0","4","0","0","90",20,1,0,0
"5904","1","0","1","0","45",14,1,1,1
"5905","0","0","1","0","0",8,0,1,0
"5906","0","1","0","1","135",20,1,1,1
"5907","2","1","2","1","135",14,1,1,1
"5908","1","0","1","0","45",8,1,1,1
"5909","1","2","1","1","0",20,1,0,0
"5910","1","2","1","2","0",17,1,1,1
"5911","0","0","0","0","135",3,1,1,1
"5912","1","2","1","1","90",17,1,0,0
"5913","2","1","2","1","45",8,1,1,1
"5914","2","0","1","0","0",11,0,1,0
"5915","2","1","2","1","135",20,1,1,1
"5916","1","1","1","1","135",11,1,1,1
"5917","0","1","0","1","0",3,1,1,1
"5918","3","2","2","2","0",14,0,1,0
"5919","0","3","1","2","0",17,0,0,0
"5920","2","1","1","2","0",11,0,0,0
"5921","1","1","2","2","90",5,0,0,0
"5922","1","0","1","0","0",14,1,1,1
"5923","0","2","0","2","0",8,1,1,1
"5924","2","3","3","3","135",3,0,1,0
"5925","1","1","0","2","135",17,0,0,0
"5926","2","0","2","0","45",5,1,1,1
"5927","1","0","1","0","0",20,1,1,1
"5928","1","0","1","0","0",20,1,1,1
"5929","1","1","1","1","0",17,1,1,1
"5930","2","2","2","1","90",11,1,0,0
"5931","1","0","0","1","135",17,0,0,0
"5932","3","1","3","1","90",5,1,1,1
"5933","0","0","1","0","0",20,0,1,0
"5934","3","2","2","2","45",17,0,1,0
"5935","0","1","0","1","45",3,1,1,1
"5936","0","1","0","0","90",20,1,0,0
"5937","1","1","1","1","45",8,1,1,1
"5938","0","2","1","2","0",14,0,1,0
"5939","2","1","2","0","45",17,1,0,0
"5940","1","0","1","0","45",17,1,1,1
"5941","1","0","1","0","90",17,1,1,1
"5942","0","1","0","2","45",5,1,0,0
"5943","2","1","1","1","90",14,0,1,0
"5944","1","1","1","1","45",20,1,1,1
"5945","2","1","2","1","0",5,1,1,1
"5946","1","0","1","0","135",3,1,1,1
"5947","1","1","1","1","45",8,1,1,1
"5948","3","1","3","1","90",5,1,1,1
"5949","0","1","1","1","45",8,0,1,0
"5950","1","1","0","0","90",20,0,0,0
"5951","1","1","1","0","135",14,1,0,0
"5952","2","1","2","0","135",5,1,0,0
"5953","0","1","2","0","45",14,0,0,0
"5954","3","1","3","1","45",3,1,1,1
"5955","1","1","1","2","0",17,1,0,0
"5956","0","1","0","1","0",14,1,1,1
"5957","1","1","0","0","90",20,0,0,0
"5958","0","0","0","1","45",17,1,0,0
"5959","1","2","1","3","135",20,1,0,0
"5960","0","2","0","1","135",3,1,0,0
"5961","0","0","0","1","135",17,1,0,0
"5962","0","1","0","1","45",8,1,1,1
"5963","0","3","1","2","90",8,0,0,0
"5964","1","1","1","1","90",3,1,1,1
"5965","2","1","2","1","90",14,1,1,1
"5966","0","1","0","1","135",3,1,1,1
"5967","0","1","0","1","0",8,1,1,1
"5968","0","1","1","1","90",3,0,1,0
"5969","2","2","2","2","0",3,1,1,1
"5970","1","2","1","2","0",14,1,1,1
"5971","1","0","2","1","0",8,0,0,0
"5972","1","1","1","1","135",3,1,1,1
"5973","1","1","1","1","90",11,1,1,1
"5974","2","0","0","0","90",17,0,1,0
"5975","0","2","1","2","0",20,0,1,0
"5976","2","1","1","1","135",11,0,1,0
"5977","2","3","2","3","45",3,1,1,1
"5978","2","0","2","0","135",3,1,1,1
"5979","0","2","0","1","45",3,1,0,0
"5980","1","1","0","0","90",20,0,0,0
"5981","1","0","2","0","90",20,0,1,0
"5982","2","1","1","1","90",3,0,1,0
"5983","0","0","0","1","90",5,1,0,0
"5984","1","1","0","2","0",20,0,0,0
"5985","2","1","2","1","135",8,1,1,1
"5986","0","1","0","1","45",5,1,1,1
"5987","0","1","0","1","0",11,1,1,1
"5988","0","2","0","1","90",17,1,0,0
"5989","0","2","0","1","45",14,1,0,0
"5990","0","1","0","2","0",17,1,0,0
"5991","1","1","1","2","0",8,1,0,0
"5992","1","1","2","1","0",14,0,1,0
"5993","1","0","0","0","45",20,0,1,0
"5994","3","0","2","0","0",3,0,1,0
"5995","0","1","1","1","135",17,0,1,0
"5996","0","0","1","0","0",17,0,1,0
"5997","0","2","1","2","0",8,0,1,0
"5998","1","0","1","1","45",14,1,0,0
"5999","1","0","0","1","135",20,0,0,0
"6000","0","2","0","0","90",17,1,0,0
"6001","2","0","2","0","45",3,1,1,1
"6002","2","0","2","1","135",8,1,0,0
"6003","1","0","1","0","45",17,1,1,1
"6004","1","1","1","1","0",5,1,1,1
"6005","0","1","0","1","45",17,1,1,1
"6006","0","1","0","1","0",8,1,1,1
"6007","0","1","0","1","90",3,1,1,1
"6008","1","2","1","1","90",17,1,0,0
"6009","1","1","1","1","135",8,1,1,1
"6010","0","0","0","0","90",3,1,1,1
"6011","0","2","0","1","45",5,1,0,0
"6012","1","0","1","0","90",8,1,1,1
"6013","0","1","1","1","45",14,0,1,0
"6014","1","0","2","1","90",14,0,0,0
"6015","0","0","0","1","135",3,1,0,0
"6016","1","1","1","1","0",17,1,1,1
"6017","0","2","1","2","0",14,0,1,0
"6018","1","0","1","0","45",14,1,1,1
"6019","2","1","0","1","135",20,0,1,0
"6020","1","1","1","1","0",8,1,1,1
"6021","0","1","0","1","45",8,1,1,1
"6022","1","1","0","1","90",11,0,1,0
"6023","0","1","1","0","45",20,0,0,0
"6024","0","0","0","1","135",3,1,0,0
"6025","1","1","2","1","0",20,0,1,0
"6026","1","1","1","2","0",17,1,0,0
"6027","0","1","0","0","45",17,1,0,0
"6028","2","0","2","0","45",8,1,1,1
"6029","1","2","1","0","135",14,1,0,0
"6030","0","0","0","1","45",5,1,0,0
"6031","1","0","1","1","90",11,1,0,0
"6032","2","1","1","1","45",20,0,1,0
"6033","0","1","0","1","0",14,1,1,1
"6034","1","1","1","1","45",8,1,1,1
"6035","1","1","1","1","135",11,1,1,1
"6036","0","1","1","1","0",17,0,1,0
"6037","1","2","1","2","135",11,1,1,1
"6038","0","1","0","1","135",5,1,1,1
"6039","1","1","1","0","45",14,1,0,0
"6040","1","1","1","1","0",5,1,1,1
"6041","1","1","1","2","90",17,1,0,0
"6042","1","0","1","0","90",5,1,1,1
"6043","0","2","0","1","45",20,1,0,0
"6044","1","0","1","1","135",14,1,0,0
"6045","1","0","1","0","135",5,1,1,1
"6046","0","2","1","1","0",17,0,0,0
"6047","1","2","1","2","45",8,1,1,1
"6048","1","0","1","0","0",20,1,1,1
"6049","2","0","2","1","135",5,1,0,0
"6050","2","1","0","1","90",11,0,1,0
"6051","0","0","1","0","45",8,0,1,0
"6052","0","1","1","1","90",17,0,1,0
"6053","1","2","1","2","45",20,1,1,1
"6054","1","2","0","1","90",8,0,0,0
"6055","1","1","1","1","135",17,1,1,1
"6056","0","1","1","0","90",20,0,0,0
"6057","1","1","1","1","0",14,1,1,1
"6058","0","0","0","1","0",3,1,0,0
"6059","1","1","2","1","45",14,0,1,0
"6060","0","1","0","1","90",5,1,1,1
"6061","3","1","3","1","45",14,1,1,1
"6062","0","0","1","0","0",14,0,1,0
"6063","1","1","0","1","135",17,0,1,0
"6064","0","2","1","2","0",14,0,1,0
"6065","1","0","1","0","90",8,1,1,1
"6066","3","0","3","1","135",3,1,0,0
"6067","1","2","1","0","135",17,1,0,0
"6068","1","2","1","2","135",14,1,1,1
"6069","1","1","1","1","90",20,1,1,1
"6070","1","2","1","2","135",11,1,1,1
"6071","1","1","1","1","90",8,1,1,1
"6072","1","0","1","0","135",5,1,1,1
"6073","1","0","1","0","45",14,1,1,1
"6074","2","1","2","0","135",8,1,0,0
"6075","2","1","0","1","135",14,0,1,0
"6076","0","1","0","1","0",20,1,1,1
"6077","1","2","1","2","135",11,1,1,1
"6078","0","1","0","1","135",8,1,1,1
"6079","0","2","0","1","135",17,1,0,0
"6080","1","1","0","1","90",20,0,1,0
"6081","1","1","1","1","0",3,1,1,1
"6082","0","0","1","0","45",11,0,1,0
"6083","1","1","2","1","90",3,0,1,0
"6084","1","2","1","2","90",5,1,1,1
"6085","3","0","2","0","0",3,0,1,0
"6086","1","1","1","1","45",5,1,1,1
"6087","1","0","2","1","0",14,0,0,0
"6088","0","2","1","2","90",11,0,1,0
"6089","0","1","0","1","135",11,1,1,1
"6090","1","1","1","0","135",20,1,0,0
"6091","2","0","1","0","45",5,0,1,0
"6092","1","0","1","0","45",11,1,1,1
"6093","2","0","2","0","0",17,1,1,1
"6094","3","2","2","2","0",14,0,1,0
"6095","0","2","0","2","90",3,1,1,1
"6096","1","1","2","1","45",5,0,1,0
"6097","2","1","2","1","0",8,1,1,1
"6098","2","1","2","1","135",8,1,1,1
"6099","3","1","2","1","0",17,0,1,0
"6100","1","0","1","0","135",3,1,1,1
"6101","1","2","1","2","135",20,1,1,1
"6102","1","0","0","0","0",20,0,1,0
"6103","0","1","0","1","135",11,1,1,1
"6104","2","0","2","1","90",3,1,0,0
"6105","1","1","1","1","90",3,1,1,1
"6106","1","0","1","0","135",20,1,1,1
"6107","2","3","1","3","0",20,0,1,0
"6108","1","0","1","1","90",8,1,0,0
"6109","1","1","2","1","0",20,0,1,0
"6110","1","1","1","1","45",5,1,1,1
"6111","1","0","1","0","45",5,1,1,1
"6112","1","2","1","2","90",14,1,1,1
"6113","0","1","1","0","0",20,0,0,0
"6114","0","2","1","1","90",17,0,0,0
"6115","2","3","1","2","135",11,0,0,0
"6116","2","0","2","0","45",5,1,1,1
"6117","3","2","2","2","90",5,0,1,0
"6118","0","2","1","2","45",17,0,1,0
"6119","2","1","1","2","45",20,0,0,0
"6120","1","1","1","0","135",17,1,0,0
"6121","1","2","2","2","45",11,0,1,0
"6122","2","0","1","0","45",14,0,1,0
"6123","2","1","2","1","0",8,1,1,1
"6124","2","2","1","2","0",11,0,1,0
"6125","1","0","1","0","45",3,1,1,1
"6126","1","2","1","0","135",17,1,0,0
"6127","2","1","1","1","45",3,0,1,0
"6128","1","0","1","0","90",5,1,1,1
"6129","1","2","1","2","45",11,1,1,1
"6130","0","1","0","1","90",5,1,1,1
"6131","0","1","1","1","0",14,0,1,0
"6132","0","1","0","1","90",17,1,1,1
"6133","1","1","1","1","45",11,1,1,1
"6134","1","2","1","2","90",11,1,1,1
"6135","1","0","1","2","45",8,1,0,0
"6136","0","1","0","1","0",8,1,1,1
"6137","1","1","1","1","135",11,1,1,1
"6138","2","1","2","1","135",5,1,1,1
"6139","2","0","1","0","0",11,0,1,0
"6140","0","0","1","0","90",11,0,1,0
"6141","2","1","2","1","45",3,1,1,1
"6142","0","1","1","1","45",14,0,1,0
"6143","1","1","1","1","45",5,1,1,1
"6144","2","2","1","2","90",3,0,1,0
"6145","0","1","0","2","135",3,1,0,0
"6146","0","1","1","1","0",5,0,1,0
"6147","1","3","1","3","45",3,1,1,1
"6148","1","1","1","1","135",5,1,1,1
"6149","2","0","1","0","0",11,0,1,0
"6150","3","3","1","3","90",14,0,1,0
"6151","1","0","1","0","0",17,1,1,1
"6152","1","1","1","0","135",17,1,0,0
"6153","0","0","1","0","90",8,0,1,0
"6154","1","3","1","3","90",14,1,1,1
"6155","0","3","1","3","90",20,0,1,0
"6156","2","0","1","0","45",17,0,1,0
"6157","2","2","1","2","0",11,0,1,0
"6158","1","1","1","0","45",17,1,0,0
"6159","1","1","2","1","45",8,0,1,0
"6160","2","1","1","1","45",5,0,1,0
"6161","1","1","1","1","135",5,1,1,1
"6162","0","0","1","0","45",14,0,1,0
"6163","1","2","2","2","45",17,0,1,0
"6164","0","3","1","2","135",14,0,0,0
"6165","2","1","1","1","0",8,0,1,0
"6166","2","1","2","1","135",8,1,1,1
"6167","0","0","1","0","45",5,0,1,0
"6168","3","0","3","1","135",3,1,0,0
"6169","2","1","1","1","90",20,0,1,0
"6170","1","1","1","1","0",5,1,1,1
"6171","2","1","1","1","90",5,0,1,0
"6172","0","1","1","1","90",5,0,1,0
"6173","1","0","1","0","90",11,1,1,1
"6174","0","2","0","2","135",20,1,1,1
"6175","1","1","1","1","0",5,1,1,1
"6176","1","1","1","2","135",3,1,0,0
"6177","0","1","1","1","45",8,0,1,0
"6178","0","0","0","1","0",20,1,0,0
"6179","2","1","2","1","90",14,1,1,1
"6180","1","1","1","2","135",14,1,0,0
"6181","2","1","3","1","90",11,0,1,0
"6182","2","2","2","2","90",3,1,1,1
"6183","1","0","1","0","90",14,1,1,1
"6184","1","1","1","2","135",14,1,0,0
"6185","2","1","2","1","135",11,1,1,1
"6186","0","0","0","0","45",3,1,1,1
"6187","1","1","2","2","45",11,0,0,0
"6188","1","3","1","3","0",8,1,1,1
"6189","0","1","0","2","135",8,1,0,0
"6190","1","1","1","0","135",11,1,0,0
"6191","0","3","0","2","135",8,1,0,0
"6192","2","0","1","0","45",3,0,1,0
"6193","2","2","2","2","0",3,1,1,1
"6194","2","1","2","0","90",20,1,0,0
"6195","3","2","3","1","90",20,1,0,0
"6196","1","0","1","2","135",11,1,0,0
"6197","0","1","0","2","45",3,1,0,0
"6198","2","0","2","0","90",11,1,1,1
"6199","1","2","1","2","90",3,1,1,1
"6200","2","0","2","0","0",3,1,1,1
"6201","0","1","0","1","135",11,1,1,1
"6202","1","1","1","1","90",5,1,1,1
"6203","0","1","1","1","90",14,0,1,0
"6204","2","1","2","1","90",11,1,1,1
"6205","0","0","0","1","135",8,1,0,0
"6206","1","2","1","2","0",3,1,1,1
"6207","2","0","1","0","45",14,0,1,0
"6208","3","0","3","0","135",11,1,1,1
"6209","0","1","0","1","135",14,1,1,1
"6210","1","2","1","2","0",5,1,1,1
"6211","2","1","2","1","0",20,1,1,1
"6212","0","2","0","2","90",5,1,1,1
"6213","1","1","1","2","135",11,1,0,0
"6214","2","0","1","0","0",11,0,1,0
"6215","1","2","0","1","135",20,0,0,0
"6216","1","0","1","0","0",14,1,1,1
"6217","1","1","1","2","135",5,1,0,0
"6218","1","0","1","0","135",8,1,1,1
"6219","3","0","2","0","0",20,0,1,0
"6220","2","2","2","1","90",11,1,0,0
"6221","0","0","0","0","135",5,1,1,1
"6222","1","3","1","2","90",11,1,0,0
"6223","1","0","1","0","135",8,1,1,1
"6224","1","0","1","0","45",5,1,1,1
"6225","0","1","0","1","0",11,1,1,1
"6226","0","0","1","0","0",17,0,1,0
"6227","1","0","1","0","45",11,1,1,1
"6228","0","2","0","2","135",5,1,1,1
"6229","1","1","0","0","45",17,0,0,0
"6230","1","0","1","0","90",8,1,1,1
"6231","0","1","0","1","90",11,1,1,1
"6232","1","3","1","3","45",3,1,1,1
"6233","1","0","0","0","90",17,0,1,0
"6234","1","1","1","0","45",11,1,0,0
"6235","1","0","2","1","0",20,0,0,0
"6236","1","2","1","2","45",5,1,1,1
"6237","1","0","1","0","90",8,1,1,1
"6238","0","4","0","0","90",20,1,0,0
"6239","1","0","1","0","45",14,1,1,1
"6240","0","0","0","0","0",8,1,1,1
"6241","0","1","1","0","135",20,0,0,0
"6242","2","1","2","1","135",14,1,1,1
"6243","1","0","1","0","45",8,1,1,1
"6244","1","2","1","2","0",20,1,1,1
"6245","1","2","1","2","0",17,1,1,1
"6246","0","0","0","0","135",3,1,1,1
"6247","1","2","1","1","90",17,1,0,0
"6248","2","1","1","1","45",8,0,1,0
"6249","2","0","1","0","0",11,0,1,0
"6250","2","1","1","0","135",20,0,0,0
"6251","1","1","1","0","135",11,1,0,0
"6252","0","1","0","1","0",3,1,1,1
"6253","3","2","2","1","0",14,0,0,0
"6254","0","3","1","3","0",17,0,1,0
"6255","2","1","1","1","0",11,0,1,0
"6256","1","1","0","1","90",5,0,1,0
"6257","1","0","1","0","0",14,1,1,1
"6258","0","2","0","2","0",8,1,1,1
"6259","2","3","1","3","135",3,0,1,0
"6260","1","1","1","1","135",17,1,1,1
"6261","2","0","1","0","45",5,0,1,0
"6262","1","0","0","0","0",20,0,1,0
"6263","1","0","1","0","0",20,1,1,1
"6264","1","1","1","1","0",17,1,1,1
"6265","2","2","2","0","90",11,1,0,0
"6266","1","0","1","0","135",17,1,1,1
"6267","3","1","1","1","90",5,0,1,0
"6268","0","0","1","0","0",20,0,1,0
"6269","3","2","1","2","45",17,0,1,0
"6270","0","1","0","1","45",3,1,1,1
"6271","0","1","0","0","90",20,1,0,0
"6272","1","1","1","0","45",8,1,0,0
"6273","0","2","1","2","0",14,0,1,0
"6274","2","1","2","0","45",17,1,0,0
"6275","1","0","1","0","45",17,1,1,1
"6276","1","0","1","0","90",17,1,1,1
"6277","0","1","1","1","45",5,0,1,0
"6278","2","1","2","1","90",14,1,1,1
"6279","1","1","0","1","45",20,0,1,0
"6280","2","1","2","1","0",5,1,1,1
"6281","1","0","1","0","135",3,1,1,1
"6282","1","1","1","0","45",8,1,0,0
"6283","3","1","2","1","90",5,0,1,0
"6284","0","1","0","1","45",8,1,1,1
"6285","1","1","1","0","90",20,1,0,0
"6286","1","1","1","1","135",14,1,1,1
"6287","2","1","2","1","135",5,1,1,1
"6288","0","1","0","1","45",14,1,1,1
"6289","3","1","2","1","45",3,0,1,0
"6290","1","1","1","1","0",17,1,1,1
"6291","0","1","1","1","0",14,0,1,0
"6292","1","1","1","1","90",20,1,1,1
"6293","0","0","0","0","45",17,1,1,1
"6294","1","2","1","1","135",20,1,0,0
"6295","0","2","0","2","135",3,1,1,1
"6296","0","0","0","1","135",17,1,0,0
"6297","0","1","0","1","45",8,1,1,1
"6298","0","3","0","3","90",8,1,1,1
"6299","1","1","0","1","90",3,0,1,0
"6300","2","1","2","1","90",14,1,1,1
"6301","0","1","0","1","135",3,1,1,1
"6302","0","1","1","1","0",8,0,1,0
"6303","0","1","0","1","90",3,1,1,1
"6304","2","2","1","2","0",3,0,1,0
"6305","1","2","1","2","0",14,1,1,1
"6306","1","0","1","0","0",8,1,1,1
"6307","1","1","1","1","135",3,1,1,1
"6308","1","1","1","1","90",11,1,1,1
"6309","2","0","2","1","90",17,1,0,0
"6310","0","2","1","2","0",20,0,1,0
"6311","2","1","2","0","135",11,1,0,0
"6312","2","3","2","3","45",3,1,1,1
"6313","2","0","1","0","135",3,0,1,0
"6314","0","2","0","2","45",3,1,1,1
"6315","1","1","1","1","90",20,1,1,1
"6316","1","0","1","0","90",20,1,1,1
"6317","2","1","2","1","90",3,1,1,1
"6318","0","0","1","0","90",5,0,1,0
"6319","1","1","0","1","0",20,0,1,0
"6320","2","1","2","1","135",8,1,1,1
"6321","0","1","0","1","45",5,1,1,1
"6322","0","1","0","1","0",11,1,1,1
"6323","0","2","0","1","90",17,1,0,0
"6324","0","2","0","1","45",14,1,0,0
"6325","0","1","1","1","0",17,0,1,0
"6326","1","1","1","1","0",8,1,1,1
"6327","1","1","1","1","0",14,1,1,1
"6328","1","0","0","0","45",20,0,1,0
"6329","3","0","1","0","0",3,0,1,0
"6330","0","1","0","1","135",17,1,1,1
"6331","0","0","1","0","0",17,0,1,0
"6332","0","2","1","2","0",8,0,1,0
"6333","1","0","1","0","45",14,1,1,1
"6334","1","0","1","0","135",20,1,1,1
"6335","0","2","0","1","90",17,1,0,0
"6336","2","0","1","0","45",3,0,1,0
"6337","2","0","2","1","135",8,1,0,0
"6338","1","0","1","0","45",17,1,1,1
"6339","1","1","1","1","0",5,1,1,1
"6340","0","1","0","1","45",17,1,1,1
"6341","0","1","0","1","0",8,1,1,1
"6342","0","1","0","1","90",3,1,1,1
"6343","1","2","1","1","90",17,1,0,0
"6344","1","1","1","2","135",8,1,0,0
"6345","0","0","0","0","90",3,1,1,1
"6346","0","2","0","2","45",5,1,1,1
"6347","1","0","1","2","90",8,1,0,0
"6348","0","1","0","1","45",14,1,1,1
"6349","1","0","1","1","90",14,1,0,0
"6350","0","0","0","1","135",3,1,0,0
"6351","1","1","1","1","0",17,1,1,1
"6352","0","2","1","2","0",14,0,1,0
"6353","1","0","1","0","45",14,1,1,1
"6354","2","1","2","1","135",20,1,1,1
"6355","1","1","1","1","0",8,1,1,1
"6356","0","1","0","0","45",8,1,0,0
"6357","1","1","1","1","90",11,1,1,1
"6358","0","1","0","0","45",20,1,0,0
"6359","0","0","0","1","135",3,1,0,0
"6360","1","1","1","1","0",20,1,1,1
"6361","1","1","1","1","0",17,1,1,1
"6362","0","1","0","1","45",17,1,1,1
"6363","2","0","2","1","45",8,1,0,0
"6364","1","2","1","0","135",14,1,0,0
"6365","0","0","0","0","45",5,1,1,1
"6366","1","0","1","3","90",11,1,0,0
"6367","2","1","2","1","45",20,1,1,1
"6368","0","1","2","1","0",14,0,1,0
"6369","1","1","1","1","45",8,1,1,1
"6370","1","1","1","1","135",11,1,1,1
"6371","0","1","1","2","0",17,0,0,0
"6372","1","2","1","2","135",11,1,1,1
"6373","0","1","0","1","135",5,1,1,1
"6374","1","1","2","1","45",14,0,1,0
"6375","1","1","1","1","0",5,1,1,1
"6376","1","1","1","2","90",17,1,0,0
"6377","1","0","1","0","90",5,1,1,1
"6378","0","2","0","0","45",20,1,0,0
"6379","1","0","1","0","135",14,1,1,1
"6380","1","0","1","0","135",5,1,1,1
"6381","0","2","1","0","0",17,0,0,0
"6382","1","2","1","2","45",8,1,1,1
"6383","1","0","1","0","0",20,1,1,1
"6384","2","0","2","0","135",5,1,1,1
"6385","2","1","1","1","90",11,0,1,0
"6386","0","0","1","0","45",8,0,1,0
"6387","0","1","0","0","90",17,1,0,0
"6388","1","2","1","0","45",20,1,0,0
"6389","1","2","1","2","90",8,1,1,1
"6390","1","1","1","1","135",17,1,1,1
"6391","0","1","0","0","90",20,1,0,0
"6392","1","1","1","0","0",14,1,0,0
"6393","0","0","0","0","0",3,1,1,1
"6394","1","1","1","0","45",14,1,0,0
"6395","0","1","0","1","90",5,1,1,1
"6396","3","1","3","1","45",14,1,1,1
"6397","0","0","0","0","0",14,1,1,1
